date,hour,area,status,latitude,longitude,data_source,road_corridor,location,direction,lane,day_of_week,has_disruption,disruption_type,disruption_description,month,day_of_month,is_weekend,time_category,status_encoded,is_rush_hour,is_peak_am,is_peak_pm,is_holiday,avg_volume,total_volume,volume_count,status_lag_1h,status_lag_2h,status_lag_3h,status_lag_24h,volume_rolling_avg_3h,volume_rolling_avg_6h,volume_rolling_avg_24h
2024-01-06,10,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Saturday,1,roadwork,Concreting of Road,1,6,1,morning,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,11,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Saturday,1,roadwork,Concreting of Road,1,6,1,morning,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,12,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Saturday,1,roadwork,Concreting of Road,1,6,1,lunch,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,13,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Saturday,1,roadwork,Concreting of Road,1,6,1,lunch,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,14,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Saturday,1,roadwork,Concreting of Road,1,6,1,afternoon,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,15,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Saturday,1,roadwork,Concreting of Road,1,6,1,afternoon,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,16,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Saturday,1,roadwork,Concreting of Road,1,6,1,afternoon,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,17,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Saturday,1,roadwork,Concreting of Road,1,6,1,evening_rush,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,18,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Saturday,1,roadwork,Concreting of Road,1,6,1,evening_rush,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,19,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Saturday,1,roadwork,Concreting of Road,1,6,1,evening_rush,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,20,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Saturday,1,roadwork,Concreting of Road,1,6,1,night,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,21,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Saturday,1,roadwork,Concreting of Road,1,6,1,night,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,6,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Sunday,1,roadwork,Concreting of Road,1,7,1,morning_rush,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,7,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Sunday,1,roadwork,Concreting of Road,1,7,1,morning_rush,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,8,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Sunday,1,roadwork,Concreting of Road,1,7,1,morning_rush,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,9,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Sunday,1,roadwork,Concreting of Road,1,7,1,morning,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,10,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,0.0,Sunday,1,roadwork,Concreting of Road,1,7,1,morning,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
